ID,Nom,Email,Tel,Type,Web_site,FB,FB_nb_aderent,Twitter,Twitter_nb_aderent,Insta,Insta_nb_aderent,Youtube,Youtube_nb_aderent,Tiktok,Tiktok_nb_aderent,nb_adherent,Date_contact,Adresse_postal,Departement,Region,Pays,Accepte_com,Statut,Commentaire
a3bd5bb3,Médiathèque Profiter,larocheedouard@example.org,0535524385,Médiathèque,https://jacquet.fr/,http://www.jourdan.fr/,1338.0,https://www.da.fr/,827.0,,,,,,,459.0,,avenue de Blanchet Laval,53,Pays de la Loire,France,Non,Prospect,Toit inutile type patron titre violence dix.
e56b1688,MJC Seulement,,+33 (0)2 31 81 09 17,MJC,https://boulay.com/,http://petitjean.com/,787.0,,,https://launay.fr/,2729.0,,,,,92.0,2025-11-25,"35, chemin Meyer Villefranche-de-Rouergue",12,Occitanie,France,Oui,Prospect,Sur cri confiance ni plante votre rencontre jeu.
72a1a1e6,Boutique spécialisée Chiffre,hortenserenaud@example.net,,Boutique spécialisée,https://www.lenoir.com/,http://www.ruiz.com/,3991.0,http://pascal.com/,263.0,https://delaunay.fr/,1798.0,,,,,,2024-07-11,"246, rue Guy Marchal Morlaix",29,Bretagne,France,Non,Contacté,
1f690bc1,Influenceur Imposer,fguillot@example.org,+33 (0)1 46 37 60 05,Influenceur,https://www.menard.com/,,,https://www.klein.fr/,24734.0,http://www.breton.fr/,16132.0,https://www.valette.com/,13693.0,http://www.masse.net/,8935.0,,,"299, avenue Hebert Montélimar",26,Auvergne-Rhône-Alpes,France,Oui,Contacté,Courant trou propos science également aussitôt.
aaf86c55,Asso jdr Entraîner,adamfrederique@example.net,0146949736,Asso jdr,http://www.laroche.fr/,http://www.delaunay.com/,3607.0,,,,,,,,,273.0,,avenue Margaud Fabre Héricourt,70,Bourgogne-Franche-Comté,France,Oui,Contacté,
3b1a9b06,MJC En,coulonmadeleine@example.com,,MJC,http://guichard.org/,https://gros.com/,3318.0,http://www.boyer.com/,1502.0,http://www.petitjean.org/,444.0,,,,,327.0,2024-03-01,chemin Denis Schneider Troyes,10,Grand Est,France,Non,Intéressé,
ae2f97be,Asso jdr Complet,fournierbernard@example.org,+33 6 99 06 69 36,Asso jdr,http://www.blin.fr/,,,https://www.didier.fr/,1342.0,,,,,,,336.0,,"26, boulevard Techer Manosque",04,Provence-Alpes-Côte d'Azur,France,Non,Intéressé,Fumer puis convenir.
76217371,MJC Juge,lambertmathilde@example.org,+33 3 56 01 75 84,MJC,http://www.garnier.com/,http://www.lecomte.com/,3260.0,,,http://moreno.com/,713.0,,,,,210.0,2024-02-03,"784, rue de Mahe Ussel",19,Nouvelle-Aquitaine,France,Non,Contacté,Supposer consulter inquiéter répéter suivant.
84c72757,Bar à jeux Couche,audreydavid@example.net,02 99 20 33 78,Bar à jeux,https://millet.com/,http://www.denis.org/,2950.0,http://www.bodin.org/,980.0,http://boulay.com/,764.0,,,,,,2025-01-24,"28, avenue Vasseur Clamecy",58,Bourgogne-Franche-Comté,France,Non,Intéressé,
8cb71689,Influenceur Hier,nthomas@example.net,07 57 29 41 88,Influenceur,http://dupuis.com/,,,https://www.renard.fr/,23365.0,http://marty.fr/,5196.0,http://www.rodrigues.fr/,31997.0,http://louis.fr/,35926.0,,2024-09-29,"86, rue Diallo Beauvais",60,Hauts-de-France,France,Oui,Contacté,
9621acd4,Editeur Désespoir,ofabre@example.org,+33 (0)3 73 60 77 55,Editeur,https://www.hebert.fr/,http://leclercq.fr/,4095.0,http://www.garcia.com/,9657.0,https://arnaud.fr/,6421.0,https://www.chartier.fr/,1654.0,,,,2024-02-23,"5, rue Bigot Chartres",28,Centre-Val de Loire,France,Oui,Intéressé,
ce566d1f,Bar à jeux Partager,ghamel@example.org,0269238685,Bar à jeux,http://www.allard.com/,http://www.marty.fr/,2281.0,https://courtois.net/,1394.0,http://dumas.fr/,2493.0,,,,,,,"4, chemin Leclercq Vernon",27,Normandie,France,Non,Contacté,
5be48309,Asso jdr Attaquer,catherinemonnier@example.com,0488281060,Asso jdr,https://marchand.net/,http://www.richard.fr/,1692.0,,,,,,,,,393.0,2024-11-20,"95, boulevard Ledoux Épernay",51,Grand Est,France,Non,Contacté,
479f9fd6,Médiathèque Résister,thomasvincent@example.org,03 63 45 71 51,Médiathèque,http://www.leclercq.fr/,https://www.launay.com/,3725.0,,,,,,,,,299.0,2024-02-06,"24, rue Stéphane Traore Annecy",74,Auvergne-Rhône-Alpes,France,Non,Prospect,
f0c6bc93,Editeur Il,royauguste@example.org,06 26 25 27 87,Editeur,https://francois.fr/,https://www.chretien.com/,3303.0,http://collet.com/,7655.0,http://www.martinez.fr/,3540.0,https://blot.fr/,4579.0,,,,,"1, chemin de Grondin Vichy",03,Auvergne-Rhône-Alpes,France,Non,Intéressé,
08f18f68,Artisan Unique,amorel@example.com,04 63 18 60 70,Artisan,http://www.dumas.com/,http://millet.com/,1824.0,http://lenoir.fr/,2751.0,https://www.delahaye.fr/,5902.0,,,,,,2025-07-02,avenue Verdier Château-Gontier,53,Pays de la Loire,France,Oui,Prospect,
76eef5c5,Médiathèque Installer,gaillardsusanne@example.net,0153798621,Médiathèque,,http://lebrun.com/,3676.0,,,,,,,,,290.0,,chemin de Baudry Aix-en-Provence,13,Provence-Alpes-Côte d'Azur,France,Oui,Contacté,Terme bureau diriger jamais liberté.
23222302,Boutique spécialisée Ah,jacqueline18@example.net,03 58 58 70 55,Boutique spécialisée,https://www.perrier.fr/,https://jacob.net/,4916.0,http://www.leroux.org/,293.0,https://mace.fr/,1897.0,,,,,,2024-10-07,rue de Da Silva Cannes,06,Provence-Alpes-Côte d'Azur,France,Oui,Intéressé,
40c850b2,Médiathèque Éclater,bretonchantal@example.com,06 05 16 72 70,Médiathèque,http://www.gaudin.net/,https://huet.com/,622.0,https://www.vallet.com/,1765.0,https://www.gautier.com/,1356.0,,,,,356.0,2025-10-17,"76, boulevard de Rivière Paris",75,Île-de-France,France,Non,Prospect,Ami puisque figure.
a7c84d6d,Bar à jeux Depuis,margotbreton@example.com,+33 (0)2 35 28 81 27,Bar à jeux,https://www.rousset.fr/,https://www.ferrand.fr/,3427.0,https://www.ribeiro.com/,1485.0,,,,,,,,2025-02-27,rue de Bazin Villeneuve-sur-Lot,47,Nouvelle-Aquitaine,France,Non,Prospect,
b057c3e0,Bar à jeux Amour,munozmarie@example.net,+33 3 89 50 52 79,Bar à jeux,https://www.sanchez.net/,,,,,http://marin.com/,5356.0,,,,,,2024-05-11,chemin Michelle Picard Toul,54,Grand Est,France,Non,Prospect,
464b257a,MJC Gris,suzannecollet@example.net,0618115197,MJC,http://www.pires.com/,https://www.gomez.net/,982.0,,,http://duhamel.com/,1795.0,,,,,155.0,2025-05-30,"18, boulevard Capucine Bazin Pau",64,Nouvelle-Aquitaine,France,Oui,Intéressé,Fois abandonner besoin coup l'une préférer dessiner.
e1e0daaa,Editeur Sourire,clerclouis@example.org,+33 3 81 12 55 46,Editeur,http://coulon.com/,https://www.denis.fr/,7455.0,http://www.dupuis.fr/,5291.0,https://www.dupre.com/,9032.0,http://www.humbert.fr/,1425.0,,,,2024-07-14,"45, rue Joseph Dijoux Ivry-sur-Seine",94,Île-de-France,France,Oui,Intéressé,
2ca41604,Médiathèque Matière,fnavarro@example.com,,Médiathèque,https://michaud.com/,http://carre.net/,2134.0,https://riou.fr/,885.0,https://www.sauvage.com/,873.0,,,,,34.0,,"46, rue de Moulin Sens",89,Bourgogne-Franche-Comté,France,Oui,Intéressé,
65b7daff,MJC Rose,delannoyhenriette@example.net,+33 6 33 12 55 74,MJC,https://ledoux.com/,https://diaz.com/,225.0,http://texier.org/,325.0,,,,,,,429.0,,"6, rue Brunel Alès",30,Occitanie,France,Non,Prospect,
098faa8b,Influenceur Exécuter,nath53@example.net,+33 3 64 81 70 35,Influenceur,http://www.millet.fr/,,,https://www.breton.org/,10109.0,https://www.blin.net/,24460.0,http://paul.com/,8702.0,https://www.diaz.fr/,32310.0,,2025-01-13,"88, boulevard Louis Brunel Le Havre",76,Normandie,France,Oui,Intéressé,Autant naissance plante fête aussi garder.
654a044f,Ludothèque Plan,michelle63@example.org,0632484160,Ludothèque,http://www.raymond.com/,http://www.ollivier.net/,2222.0,,,http://muller.fr/,1242.0,,,,,131.0,,"62, rue Delannoy Castres",81,Occitanie,France,Oui,Intéressé,
7db88abd,Ludothèque Meilleur,ttorres@example.com,04 88 37 88 25,Ludothèque,,http://chretien.org/,1006.0,,,,,,,,,337.0,,"5, rue de Chauveau Arras",62,Hauts-de-France,France,Oui,Prospect,
3f58610c,Ludothèque Et,cecile86@example.net,04 30 46 40 39,Ludothèque,https://lamy.fr/,https://perrier.com/,1123.0,https://www.carlier.com/,389.0,,,,,,,112.0,2025-12-20,"72, chemin Aurore Rodriguez Ussel",19,Nouvelle-Aquitaine,France,Oui,Prospect,Barbe accent distance ou nez mer poste.
ffc30162,Ludothèque Moindre,zdupuis@example.net,0370059241,Ludothèque,http://leroux.com/,http://louis.fr/,3732.0,,,,,,,,,289.0,,chemin De Sousa Saint-Quentin,02,Hauts-de-France,France,Non,Contacté,
98429100,Artisan Beau,isaacgodard@example.net,04 32 43 61 74,Artisan,https://www.herve.fr/,https://fournier.com/,1827.0,http://www.laporte.com/,2688.0,https://thierry.com/,769.0,,,,,,2025-04-29,"28, rue de Faivre Aix-les-Bains",73,Auvergne-Rhône-Alpes,France,Non,Contacté,Sur quoi loin regretter.
434023fe,Artisan Pourquoi,fischerstephane@example.org,0279189586,Artisan,https://www.poulain.fr/,https://www.peron.com/,1224.0,https://torres.fr/,2343.0,http://www.lemonnier.com/,2251.0,,,,,,2025-08-05,"88, boulevard de Vasseur Corte",2B,Corse,France,Non,Intéressé,Volonté poser autre mensonge.
1648861e,Editeur Garder,simongerard@example.com,+33 5 87 63 64 86,Editeur,,http://delorme.com/,4986.0,http://www.gerard.org/,5868.0,http://pasquier.com/,2144.0,http://www.olivier.net/,1493.0,,,,,"55, chemin Roland Delattre Saint-Étienne",42,Auvergne-Rhône-Alpes,France,Oui,Intéressé,Nouveau grand empêcher lui immobile.
cd5d5189,Ludothèque Personnage,schmittthibaut@example.org,+33 4 79 62 55 19,Ludothèque,http://mace.fr/,https://bigot.org/,731.0,https://www.imbert.com/,521.0,,,,,,,41.0,2024-04-22,"42, rue de Schmitt Saint-Girons",09,Occitanie,France,Non,Contacté,Oreille connaître distance trente.
35d9b743,Editeur Cheval,evrardmaryse@example.com,+33 (0)6 20 07 59 73,Editeur,http://www.poirier.fr/,https://www.neveu.org/,6950.0,https://buisson.net/,5189.0,https://techer.com/,7198.0,http://www.muller.fr/,7959.0,,,,,chemin Vincent Moreno Villefranche-de-Rouergue,12,Occitanie,France,Non,Prospect,
28c25c62,Bar à jeux Fruit,ghebert@example.org,+33 7 69 45 68 80,Bar à jeux,https://www.guillon.fr/,http://www.hardy.fr/,4640.0,https://barthelemy.com/,472.0,http://boucher.fr/,1599.0,,,,,,,boulevard de Humbert Calais,62,Hauts-de-France,France,Non,Intéressé,
75874845,Artisan Rompre,massonsophie@example.org,0467498497,Artisan,https://da.com/,https://payet.com/,2578.0,https://pereira.fr/,2777.0,https://www.bruneau.com/,3808.0,,,,,,2024-11-02,boulevard Richard Ajaccio,2A,Corse,France,Oui,Prospect,
b10cb58e,MJC Trou,alphonse69@example.net,,MJC,http://mary.fr/,http://www.giraud.fr/,1706.0,,,https://mary.org/,2164.0,,,,,180.0,2024-06-22,"9, avenue de Lemaître Le Puy-en-Velay",43,Auvergne-Rhône-Alpes,France,Oui,Prospect,Lettre doux derrière immense journal vieillard causer mort.
36b6bf4a,Boutique spécialisée Attitude,andree75@example.org,,Boutique spécialisée,https://www.lebon.com/,http://clerc.com/,3936.0,https://www.picard.fr/,2399.0,,,,,,,,2024-06-23,"59, rue Virginie Gay Dreux",28,Centre-Val de Loire,France,Oui,Intéressé,
d878187b,Editeur Certainement,yvallee@example.com,+33 (0)4 92 42 17 35,Editeur,http://www.toussaint.fr/,https://www.leconte.com/,6524.0,http://www.andre.fr/,14394.0,https://baron.fr/,10229.0,https://raymond.fr/,3166.0,,,,,"215, chemin Vasseur Perpignan",66,Occitanie,France,Non,Prospect,
d881b461,Médiathèque Officier,rweber@example.net,,Médiathèque,http://www.leclercq.com/,,,,,,,,,,,371.0,2024-05-12,"13, rue Aurore Bouchet Loches",37,Centre-Val de Loire,France,Oui,Prospect,
bae58733,Editeur Ciel,mbouchet@example.com,+33 (0)2 99 30 49 77,Editeur,http://hamel.org/,https://laine.fr/,5856.0,http://robert.com/,12242.0,http://www.levy.com/,4171.0,http://www.sauvage.fr/,4456.0,,,,,rue Franck Rossi Châlons-en-Champagne,51,Grand Est,France,Oui,Prospect,Fait escalier terreur préparer.
375e9222,CSCS Avenir,ferrandfrederique@example.org,02 85 49 22 66,CSCS,http://vasseur.net/,http://www.menard.com/,3471.0,http://dias.com/,958.0,,,,,,,230.0,,boulevard Eugène Paris Aurillac,15,Auvergne-Rhône-Alpes,France,Non,Intéressé,
40b56df3,Ludothèque Vers,christelle72@example.com,+33 (0)3 22 33 33 16,Ludothèque,https://samson.com/,https://www.fontaine.net/,2798.0,,,,,,,,,123.0,2025-08-20,"2, avenue de Marin Orange",84,Provence-Alpes-Côte d'Azur,France,Non,Prospect,Bord atteindre muet.
85b48481,Boutique spécialisée Suivant,honore26@example.com,+33 (0)6 31 37 89 38,Boutique spécialisée,https://www.techer.com/,http://launay.fr/,3768.0,http://www.bonnet.fr/,2565.0,https://www.rodriguez.fr/,3538.0,,,,,,2025-11-04,"10, boulevard de Chevalier Brive-la-Gaillarde",19,Nouvelle-Aquitaine,France,Non,Prospect,
87fbc163,Asso jdr Former,lebonlorraine@example.com,+33 5 87 96 87 60,Asso jdr,https://www.roche.fr/,http://lagarde.fr/,903.0,http://www.francois.net/,363.0,,,,,,,392.0,,"15, avenue Sylvie Coulon Saint-Denis",93,Île-de-France,France,Non,Prospect,
710251e1,Médiathèque Riche,cmasse@example.org,+33 3 90 91 18 94,Médiathèque,http://royer.fr/,https://www.laroche.org/,1299.0,,,,,,,,,179.0,2024-05-20,"91, chemin Audrey Thibault Sisteron",04,Provence-Alpes-Côte d'Azur,France,Non,Contacté,
830fb559,Asso jdr Pencher,rgilles@example.com,0480697705,Asso jdr,https://vasseur.fr/,https://www.delannoy.fr/,3258.0,http://aubry.org/,1737.0,https://www.mercier.net/,2689.0,,,,,283.0,2024-12-27,"7, avenue Grégoire Foucher Soissons",02,Hauts-de-France,France,Oui,Intéressé,
cae49792,Asso jdr Enlever,adelefernandes@example.com,04 81 51 71 98,Asso jdr,https://www.baudry.net/,http://blin.net/,1503.0,,,,,,,,,110.0,2024-03-06,"29, rue de Michel Dreux",28,Centre-Val de Loire,France,Non,Prospect,
7b338e2c,CSCS Esprit,ecoste@example.org,03 20 45 05 31,CSCS,,http://renaud.fr/,688.0,https://martel.fr/,1781.0,,,,,,,207.0,,"65, boulevard Catherine Lebreton Marmande",47,Nouvelle-Aquitaine,France,Non,Contacté,
ce325795,Influenceur Campagne,manonhubert@example.net,+33 3 83 31 07 87,Influenceur,,,,http://www.nicolas.com/,11162.0,https://cohen.fr/,3845.0,https://www.picard.org/,7631.0,http://boucher.org/,50779.0,,2024-01-25,avenue Lemoine Angoulême,16,Nouvelle-Aquitaine,France,Oui,Contacté,Immense retirer léger bataille.
9ea192f7,Asso jdr Haute,germainbenoit@example.org,+33 (0)2 61 24 01 35,Asso jdr,https://www.rocher.net/,https://leclerc.com/,1695.0,,,,,,,,,312.0,2025-12-15,"74, chemin de Robert Aurillac",15,Auvergne-Rhône-Alpes,France,Oui,Intéressé,Courant douleur interroger horizon banc nuit cruel blanc.
9ddf7717,CSCS Pencher,gregoire52@example.org,01 80 43 03 20,CSCS,https://www.bourdon.org/,,,http://leroy.fr/,1184.0,,,,,,,201.0,2025-03-07,"2, rue de Dumont Amiens",80,Hauts-de-France,France,Oui,Contacté,
712c30a1,Artisan Ajouter,gonzalezfrederique@example.net,+33 2 53 42 61 81,Artisan,http://www.riviere.com/,,,http://www.louis.org/,2756.0,http://marie.net/,1571.0,,,,,,,"3, chemin Ollivier Nanterre",92,Île-de-France,France,Oui,Intéressé,
114fd35f,Editeur Former,npages@example.com,+33 3 22 22 80 18,Editeur,https://www.blanchet.com/,http://benard.com/,5470.0,https://www.lecoq.fr/,589.0,https://gillet.net/,3952.0,http://roux.com/,5019.0,,,,,"89, avenue Matthieu Langlois Mâcon",71,Bourgogne-Franche-Comté,France,Oui,Prospect,Certain voix voici ramasser souvenir.
fa7f4a53,Bar à jeux Beau,constancesalmon@example.net,0485463573,Bar à jeux,https://www.chretien.org/,https://www.toussaint.com/,3488.0,,,http://garcia.fr/,1373.0,,,,,,,"91, avenue de Antoine Saint-Amand-Montrond",18,Centre-Val de Loire,France,Oui,Intéressé,
8cbc0024,MJC Drôle,gilbertalphonse@example.net,03 66 58 78 97,MJC,http://www.le.net/,https://www.bodin.fr/,3735.0,,,,,,,,,443.0,2025-05-23,"19, rue de Mercier Fontainebleau",77,Île-de-France,France,Oui,Prospect,
aa8c0de3,Boutique spécialisée Regretter,edith79@example.org,03 65 88 44 58,Boutique spécialisée,https://weiss.fr/,https://www.grenier.net/,2239.0,,,http://leclerc.com/,3011.0,,,,,,,boulevard de Imbert Arras,62,Hauts-de-France,France,Oui,Contacté,
c39f6242,Artisan Dos,celinaguerin@example.com,0247230222,Artisan,https://www.gomes.net/,http://www.teixeira.fr/,2810.0,,,http://www.maillard.com/,5844.0,,,,,,,"12, avenue Ollivier Béziers",34,Occitanie,France,Non,Prospect,
d28144ff,Influenceur Remplacer,constancebodin@example.org,+33 4 78 20 14 59,Influenceur,https://pichon.org/,,,http://maury.com/,21854.0,http://marie.net/,14944.0,,,https://becker.org/,71990.0,,2025-01-23,avenue Perez Antibes,06,Provence-Alpes-Côte d'Azur,France,Non,Contacté,
9c469721,Influenceur Glace,launayalain@example.org,0230322749,Influenceur,,,,http://www.traore.fr/,24215.0,https://morvan.org/,17062.0,http://www.pons.com/,34155.0,http://perrier.com/,49421.0,,2024-07-06,rue Inès Allain Le Havre,76,Normandie,France,Non,Contacté,
e3cfe47e,Artisan Étrange,augerjacques@example.com,+33 (0)3 89 12 32 24,Artisan,http://www.chretien.fr/,http://www.baron.fr/,456.0,https://www.gonzalez.net/,669.0,http://lebreton.fr/,3242.0,,,,,,2023-12-31,"58, rue Weiss Carcassonne",11,Occitanie,France,Oui,Intéressé,
c87efb51,Asso jdr Dessiner,zacharie67@example.com,+33 6 60 33 79 04,Asso jdr,https://www.millet.org/,http://guerin.net/,2864.0,http://www.bernier.net/,1023.0,,,,,,,397.0,,"62, rue de Lefort Bayeux",14,Normandie,France,Oui,Contacté,Durer conscience soumettre fin effort peu.
f04f035b,Artisan Vrai,bouviercatherine@example.net,04 90 21 09 16,Artisan,https://www.foucher.org/,http://www.germain.org/,4875.0,http://www.benard.net/,2905.0,,,,,,,,,"74, avenue Laurence Blot Avignon",84,Provence-Alpes-Côte d'Azur,France,Non,Intéressé,
9c78780c,Médiathèque Politique,wmichaud@example.org,+33 6 32 62 31 81,Médiathèque,http://perrot.fr/,http://www.guillot.fr/,3278.0,https://www.gilbert.net/,1959.0,,,,,,,98.0,2024-07-03,"2, boulevard Dumas Lannion",22,Bretagne,France,Non,Prospect,
43196055,Artisan Indiquer,carondenis@example.com,+33 2 36 76 04 29,Artisan,http://www.munoz.com/,http://dupuy.fr/,4549.0,https://www.vallee.com/,690.0,,,,,,,,2024-02-21,"61, avenue Hoareau Forbach",57,Grand Est,France,Non,Prospect,
05d4e715,MJC Réflexion,honorecordier@example.com,+33 2 51 27 60 33,MJC,https://riou.com/,https://alves.fr/,695.0,,,http://boutin.com/,2326.0,,,,,285.0,2025-10-13,"6, chemin de Ollivier Auxerre",89,Bourgogne-Franche-Comté,France,Non,Prospect,
66d44dc4,MJC Joue,,,MJC,https://schneider.org/,https://laurent.com/,2713.0,,,,,,,,,391.0,,"690, avenue Philippine Pons Mauriac",15,Auvergne-Rhône-Alpes,France,Oui,Contacté,
e176f87c,Editeur Parole,veronique65@example.org,+33 (0)1 42 41 31 57,Editeur,http://imbert.net/,https://camus.fr/,6213.0,http://www.fabre.fr/,8502.0,https://costa.fr/,3810.0,,,,,,,"10, rue de Rousset Condom",32,Occitanie,France,Non,Contacté,
696ad806,MJC Battre,aureliecamus@example.com,,MJC,http://www.mercier.fr/,https://www.grenier.org/,792.0,http://pascal.fr/,993.0,,,,,,,91.0,2025-01-24,"4, rue Émile Garnier Mauriac",15,Auvergne-Rhône-Alpes,France,Non,Prospect,Voiture possible politique ami accomplir hier trace.
67bb7351,Bar à jeux Palais,christelle90@example.net,02 45 23 22 25,Bar à jeux,http://www.delaunay.com/,http://lemaire.com/,2788.0,https://www.bertin.net/,1756.0,http://www.blondel.com/,515.0,,,,,,2024-05-01,"1, avenue Margaret Thibault Lons-le-Saunier",39,Bourgogne-Franche-Comté,France,Non,Prospect,Conclure charge réserver long.
75c9355d,Bar à jeux Vraiment,eric98@example.org,0485949530,Bar à jeux,http://ruiz.com/,http://pottier.org/,2895.0,http://www.vallet.net/,533.0,https://fernandes.fr/,5044.0,,,,,,2025-06-08,"93, rue Élisabeth Gallet Blois",41,Centre-Val de Loire,France,Oui,Contacté,
87002f4c,CSCS Proposer,xperrot@example.com,04 22 97 25 52,CSCS,https://lemoine.net/,https://guillot.net/,1673.0,https://www.labbe.net/,1627.0,,,,,,,96.0,2024-04-13,rue Hubert Valenciennes,59,Hauts-de-France,France,Oui,Contacté,
e03fdc83,Médiathèque Tempête,josette72@example.net,+33 (0)7 63 29 42 27,Médiathèque,,http://schmitt.com/,310.0,https://collin.fr/,805.0,https://www.leblanc.com/,946.0,,,,,196.0,,"24, avenue Alexandrie Buisson Orange",84,Provence-Alpes-Côte d'Azur,France,Oui,Intéressé,
2948392c,CSCS Devoir,perrotmichel@example.net,0524427808,CSCS,http://www.fernandez.com/,,,http://www.lopes.com/,491.0,https://www.pelletier.fr/,1760.0,,,,,312.0,,"8, avenue de Verdier Le Blanc",36,Centre-Val de Loire,France,Oui,Intéressé,
ffcb2c7b,Artisan Courir,ewagner@example.net,+33 (0)3 28 47 76 06,Artisan,http://guillot.org/,http://diaz.net/,2077.0,http://www.menard.fr/,2499.0,https://carre.fr/,2753.0,,,,,,2024-05-29,"38, rue de Guillou Épinal",88,Grand Est,France,Non,Intéressé,
250ce489,Asso jdr Son,celinapierre@example.org,0382268320,Asso jdr,http://daniel.fr/,,,,,,,,,,,489.0,2024-11-16,"39, rue de Morin Colmar",68,Grand Est,France,Oui,Contacté,
6fe097c4,Asso jdr Recherche,virginie44@example.org,01 60 30 19 49,Asso jdr,https://www.pereira.fr/,http://www.ferrand.org/,749.0,,,https://www.buisson.com/,2746.0,,,,,243.0,,"79, boulevard de Hardy Annonay",07,Auvergne-Rhône-Alpes,France,Oui,Intéressé,
